# time (ps)       Fabs (J/m^2)       E_el (J/m^2)      E_lat (J/m^2)       Delta_E (%)
        4.63000000         138.82864482          90.03403855          44.64889396      0.02986
        4.64000000         138.82864482          89.93849388          44.74504542      0.02986
        4.65000000         138.82864482          89.84301306          44.84113261      0.02985
        4.66000000         138.82864482          89.74759607          44.93715554      0.02985
        4.67000000         138.82864482          89.65224291          45.03311423      0.02984
        4.68000000         138.82864482          89.55695355          45.12900868      0.02984
        4.69000000         138.82864482          89.46172798          45.22483891      0.02984
        4.70000000         138.82864482          89.36656620          45.32060493      0.02983
        4.71000000         138.82864482          89.27146818          45.41630676      0.02983
        4.72000000         138.82864482          89.17643392          45.51194441      0.02982
        4.73000000         138.82864482          89.08146341          45.60751790      0.02982
        4.74000000         138.82864482          88.98655662          45.70302722      0.02981
        4.75000000         138.82864482          88.89171355          45.79847241      0.02981
        4.76000000         138.82864482          88.79693418          45.89385347      0.02981
        4.77000000         138.82864482          88.70221849          45.98917042      0.02980
        4.78000000         138.82864482          88.60756649          46.08442326      0.02980
        4.79000000         138.82864482          88.51297815          46.17961202      0.02979
        4.80000000         138.82864482          88.41845346          46.27473670      0.02979
        4.81000000         138.82864482          88.32399240          46.36979733      0.02978
        4.82000000         138.82864482          88.22959497          46.46479390      0.02978
        4.83000000         138.82864482          88.13526115          46.55972644      0.02978
        4.84000000         138.82864482          88.04099092          46.65459496      0.02977
        4.85000000         138.82864482          87.94678428          46.74939947      0.02977
        4.86000000         138.82864482          87.85264121          46.84413999      0.02976
        4.87000000         138.82864482          87.75856170          46.93881652      0.02976
        4.88000000         138.82864482          87.66454573          47.03342909      0.02975
        4.89000000         138.82864482          87.57059329          47.12797770      0.02975
        4.90000000         138.82864482          87.47670437          47.22246237      0.02975
        4.91000000         138.82864482          87.38287895          47.31688312      0.02974
        4.92000000         138.82864482          87.28911703          47.41123995      0.02974
        4.93000000         138.82864482          87.19541858          47.50553287      0.02973
        4.94000000         138.82864482          87.10178360          47.59976191      0.02973
        4.95000000         138.82864482          87.00821207          47.69392708      0.02972
        4.96000000         138.82864482          86.91470397          47.78802838      0.02972
        4.97000000         138.82864482          86.82125931          47.88206584      0.02972
        4.98000000         138.82864482          86.72787805          47.97603946      0.02971
        4.99000000         138.82864482          86.63456019          48.06994926      0.02971
        5.00000000         138.82864482          86.54130572          48.16379525      0.02970
        5.01000000         138.82864482          86.44811462          48.25757745      0.02970
        5.02000000         138.82864482          86.35498688          48.35129587      0.02969
        5.03000000         138.82864482          86.26192248          48.44495052      0.02969
        5.04000000         138.82864482          86.16892142          48.53854141      0.02969
        5.05000000         138.82864482          86.07598367          48.63206856      0.02968
        5.06000000         138.82864482          85.98310923          48.72553199      0.02968
        5.07000000         138.82864482          85.89029809          48.81893170      0.02967
        5.08000000         138.82864482          85.79755022          48.91226771      0.02967
        5.09000000         138.82864482          85.70486561          49.00554004      0.02966
        5.10000000         138.82864482          85.61224426          49.09874869      0.02966
        5.11000000         138.82864482          85.51968615          49.19189367      0.02966
        5.12000000         138.82864482          85.42719126          49.28497502      0.02965
        5.13000000         138.82864482          85.33475959          49.37799272      0.02965
        5.14000000         138.82864482          85.24239112          49.47094681      0.02964
        5.15000000         138.82864482          85.15008583          49.56383729      0.02964
        5.16000000         138.82864482          85.05784371          49.65666418      0.02963
        5.17000000         138.82864482          84.96566475          49.74942748      0.02963
        5.18000000         138.82864482          84.87354894          49.84212722      0.02963
        5.19000000         138.82864482          84.78149626          49.93476341      0.02962
        5.20000000         138.82864482          84.68950670          50.02733606      0.02962
        5.21000000         138.82864482          84.59758025          50.11984518      0.02961
        5.22000000         138.82864482          84.50571689          50.21229078      0.02961
        5.23000000         138.82864482          84.41391660          50.30467289      0.02961
        5.24000000         138.82864482          84.32217938          50.39699151      0.02960
        5.25000000         138.82864482          84.23050522          50.48924666      0.02960
        5.26000000         138.82864482          84.13889409          50.58143835      0.02959
        5.27000000         138.82864482          84.04734599          50.67356660      0.02959
        5.28000000         138.82864482          83.95586090          50.76563141      0.02958
        5.29000000         138.82864482          83.86443881          50.85763280      0.02958
        5.30000000         138.82864482          83.77307971          50.94957079      0.02958
        5.31000000         138.82864482          83.68178358          51.04144539      0.02957
        5.32000000         138.82864482          83.59055040          51.13325660      0.02957
        5.33000000         138.82864482          83.49938018          51.22500446      0.02956
        5.34000000         138.82864482          83.40827288          51.31668896      0.02956
        5.35000000         138.82864482          83.31722850          51.40831012      0.02956
        5.36000000         138.82864482          83.22624703          51.49986796      0.02955
        5.37000000         138.82864482          83.13532845          51.59136249      0.02955
        5.38000000         138.82864482          83.04447274          51.68279372      0.02954
        5.39000000         138.82864482          82.95367991          51.77416167      0.02954
        5.40000000         138.82864482          82.86294992          51.86546634      0.02953
        5.41000000         138.82864482          82.77228277          51.95670776      0.02953
        5.42000000         138.82864482          82.68167845          52.04788594      0.02953
        5.43000000         138.82864482          82.59113693          52.13900089      0.02952
        5.44000000         138.82864482          82.50065822          52.23005262      0.02952
        5.45000000         138.82864482          82.41024228          52.32104115      0.02951
        5.46000000         138.82864482          82.31988912          52.41196649      0.02951
        5.47000000         138.82864482          82.22959872          52.50282865      0.02951
        5.48000000         138.82864482          82.13937106          52.59362765      0.02950
        5.49000000         138.82864482          82.04920613          52.68436350      0.02950
        5.50000000         138.82864482          81.95910392          52.77503622      0.02949
        5.51000000         138.82864482          81.86906441          52.86564582      0.02949
        5.52000000         138.82864482          81.77908759          52.95619231      0.02949
        5.53000000         138.82864482          81.68917345          53.04667570      0.02948
        5.54000000         138.82864482          81.59932197          53.13709602      0.02948
        5.55000000         138.82864482          81.50953314          53.22745326      0.02947
        5.56000000         138.82864482          81.41980695          53.31774746      0.02947
        5.57000000         138.82864482          81.33014338          53.40797861      0.02946
        5.58000000         138.82864482          81.24054242          53.49814674      0.02946
        5.59000000         138.82864482          81.15100405          53.58825185      0.02946
        5.60000000         138.82864482          81.06152827          53.67829397      0.02945
        5.61000000         138.82864482          80.97211505          53.76827309      0.02945
        5.62000000         138.82864482          80.88276439          53.85818925      0.02944
        5.63000000         138.82864482          80.79347627          53.94804245      0.02944
        5.64000000         138.82864482          80.70425068          54.03783271      0.02944
        5.65000000         138.82864482          80.61508761          54.12756003      0.02943
        5.66000000         138.82864482          80.52598703          54.21722444      0.02943
        5.67000000         138.82864482          80.43694894          54.30682594      0.02942
        5.68000000         138.82864482          80.34797333          54.39636455      0.02942
        5.69000000         138.82864482          80.25906018          54.48584029      0.02942
        5.70000000         138.82864482          80.17020947          54.57525316      0.02941
        5.71000000         138.82864482          80.08142120          54.66460318      0.02941
        5.72000000         138.82864482          79.99269534          54.75389037      0.02940
        5.73000000         138.82864482          79.90403190          54.84311474      0.02940
        5.74000000         138.82864482          79.81543084          54.93227629      0.02940
        5.75000000         138.82864482          79.72689217          55.02137506      0.02939
        5.76000000         138.82864482          79.63841586          55.11041104      0.02939
        5.77000000         138.82864482          79.55000190          55.19938425      0.02938
        5.78000000         138.82864482          79.46165028          55.28829471      0.02938
        5.79000000         138.82864482          79.37336098          55.37714243      0.02938
        5.80000000         138.82864482          79.28513400          55.46592743      0.02937
        5.81000000         138.82864482          79.19696931          55.55464971      0.02937
        5.82000000         138.82864482          79.10886691          55.64330929      0.02936
        5.83000000         138.82864482          79.02082678          55.73190619      0.02936
        5.84000000         138.82864482          78.93284891          55.82044042      0.02936
        5.85000000         138.82864482          78.84493327          55.90891198      0.02935
        5.86000000         138.82864482          78.75707987          55.99732091      0.02935
        5.87000000         138.82864482          78.66928868          56.08566720      0.02934
        5.88000000         138.82864482          78.58155970          56.17395088      0.02934
        5.89000000         138.82864482          78.49389291          56.26217195      0.02934
        5.90000000         138.82864482          78.40628828          56.35033044      0.02933
        5.91000000         138.82864482          78.31874583          56.43842635      0.02933
        5.92000000         138.82864482          78.23126551          56.52645970      0.02932
        5.93000000         138.82864482          78.14384734          56.61443050      0.02932
        5.94000000         138.82864482          78.05649128          56.70233876      0.02932
        5.95000000         138.82864482          77.96919733          56.79018451      0.02931
        5.96000000         138.82864482          77.88196547          56.87796774      0.02931
        5.97000000         138.82864482          77.79479570          56.96568849      0.02930
        5.98000000         138.82864482          77.70768799          57.05334676      0.02930
        5.99000000         138.82864482          77.62064233          57.14094256      0.02930
        6.00000000         138.82864482          77.53365871          57.22847590      0.02929
        6.01000000         138.82864482          77.44673711          57.31594682      0.02929
        6.02000000         138.82864482          77.35987753          57.40335530      0.02928
        6.03000000         138.82864482          77.27307994          57.49070138      0.02928
        6.04000000         138.82864482          77.18634434          57.57798506      0.02928
        6.05000000         138.82864482          77.09967070          57.66520635      0.02927
        6.06000000         138.82864482          77.01305903          57.75236528      0.02927
        6.07000000         138.82864482          76.92650929          57.83946185      0.02926
        6.08000000         138.82864482          76.84002149          57.92649609      0.02926
        6.09000000         138.82864482          76.75359560          58.01346799      0.02926
        6.10000000         138.82864482          76.66723161          58.10037758      0.02925
        6.11000000         138.82864482          76.58092951          58.18722487      0.02925
        6.12000000         138.82864482          76.49468928          58.27400987      0.02924
        6.13000000         138.82864482          76.40851091          58.36073260      0.02924
        6.14000000         138.82864482          76.32239439          58.44739308      0.02924
        6.15000000         138.82864482          76.23633971          58.53399131      0.02923
        6.16000000         138.82864482          76.15034684          58.62052730      0.02923
        6.17000000         138.82864482          76.06441578          58.70700108      0.02922
        6.18000000         138.82864482          75.97854651          58.79341266      0.02922
        6.19000000         138.82864482          75.89273901          58.87976205      0.02922
        6.20000000         138.82864482          75.80699328          58.96604926      0.02921
        6.21000000         138.82864482          75.72130931          59.05227432      0.02921
        6.22000000         138.82864482          75.63568706          59.13843722      0.02921
        6.23000000         138.82864482          75.55012654          59.22453799      0.02920
        6.24000000         138.82864482          75.46462773          59.31057664      0.02920
        6.25000000         138.82864482          75.37919062          59.39655318      0.02919
        6.26000000         138.82864482          75.29381518          59.48246764      0.02919
        6.27000000         138.82864482          75.20850142          59.56832001      0.02919
        6.28000000         138.82864482          75.12324931          59.65411032      0.02918
        6.29000000         138.82864482          75.03805883          59.73983858      0.02918
        6.30000000         138.82864482          74.95292999          59.82550480      0.02917
        6.31000000         138.82864482          74.86786275          59.91110900      0.02917
        6.32000000         138.82864482          74.78285712          59.99665120      0.02917
        6.33000000         138.82864482          74.69791307          60.08213139      0.02916
        6.34000000         138.82864482          74.61303059          60.16754961      0.02916
        6.35000000         138.82864482          74.52820967          60.25290586      0.02915
        6.36000000         138.82864482          74.44345029          60.33820015      0.02915
        6.37000000         138.82864482          74.35875244          60.42343251      0.02915
        6.38000000         138.82864482          74.27411610          60.50860294      0.02914
        6.39000000         138.82864482          74.18954127          60.59371147      0.02914
        6.40000000         138.82864482          74.10502792          60.67875809      0.02914
        6.41000000         138.82864482          74.02057605          60.76374283      0.02913
        6.42000000         138.82864482          73.93618564          60.84866570      0.02913
        6.43000000         138.82864482          73.85185668          60.93352672      0.02912
        6.44000000         138.82864482          73.76758914          61.01832589      0.02912
        6.45000000         138.82864482          73.68338303          61.10306324      0.02912
        6.46000000         138.82864482          73.59923832          61.18773878      0.02911
        6.47000000         138.82864482          73.51515500          61.27235251      0.02911
        6.48000000         138.82864482          73.43113306          61.35690446      0.02910
        6.49000000         138.82864482          73.34717248          61.44139464      0.02910
        6.50000000         138.82864482          73.26327325          61.52582306      0.02910
        6.51000000         138.82864482          73.17943536          61.61018974      0.02909
        6.52000000         138.82864482          73.09565878          61.69449469      0.02909
        6.53000000         138.82864482          73.01194351          61.77873792      0.02909
        6.54000000         138.82864482          72.92828954          61.86291945      0.02908
        6.55000000         138.82864482          72.84469685          61.94703930      0.02908
        6.56000000         138.82864482          72.76116542          62.03109747      0.02907
        6.57000000         138.82864482          72.67769524          62.11509398      0.02907
        6.58000000         138.82864482          72.59428630          62.19902885      0.02907
        6.59000000         138.82864482          72.51093859          62.28290208      0.02906
        6.60000000         138.82864482          72.42765208          62.36671370      0.02906
        6.61000000         138.82864482          72.34442677          62.45046372      0.02906
        6.62000000         138.82864482          72.26126264          62.53415215      0.02905
        6.63000000         138.82864482          72.17815968          62.61777900      0.02905
        6.64000000         138.82864482          72.09511787          62.70134429      0.02904
        6.65000000         138.82864482          72.01213721          62.78484803      0.02904
        6.66000000         138.82864482          71.92921767          62.86829025      0.02904
        6.67000000         138.82864482          71.84635924          62.95167094      0.02903
        6.68000000         138.82864482          71.76356190          63.03499013      0.02903
        6.69000000         138.82864482          71.68082566          63.11824783      0.02903
        6.70000000         138.82864482          71.59815048          63.20144405      0.02902
        6.71000000         138.82864482          71.51553636          63.28457881      0.02902
        6.72000000         138.82864482          71.43298328          63.36765212      0.02901
        6.73000000         138.82864482          71.35049122          63.45066400      0.02901
        6.74000000         138.82864482          71.26806019          63.53361446      0.02901
        6.75000000         138.82864482          71.18569015          63.61650351      0.02900
        6.76000000         138.82864482          71.10338109          63.69933117      0.02900
        6.77000000         138.82864482          71.02113301          63.78209746      0.02900
        6.78000000         138.82864482          70.93894589          63.86480238      0.02899
        6.79000000         138.82864482          70.85681971          63.94744595      0.02899
        6.80000000         138.82864482          70.77475446          64.03002819      0.02898
        6.81000000         138.82864482          70.69275012          64.11254910      0.02898
        6.82000000         138.82864482          70.61080669          64.19500871      0.02898
        6.83000000         138.82864482          70.52892414          64.27740703      0.02897
        6.84000000         138.82864482          70.44710247          64.35974407      0.02897
        6.85000000         138.82864482          70.36534166          64.44201984      0.02897
        6.86000000         138.82864482          70.28364169          64.52423436      0.02896
        6.87000000         138.82864482          70.20200255          64.60638765      0.02896
        6.88000000         138.82864482          70.12042423          64.68847972      0.02895
        6.89000000         138.82864482          70.03890672          64.77051058      0.02895
        6.90000000         138.82864482          69.95744999          64.85248025      0.02895
        6.91000000         138.82864482          69.87605403          64.93438873      0.02894
        6.92000000         138.82864482          69.79471884          65.01623606      0.02894
        6.93000000         138.82864482          69.71344439          65.09802223      0.02894
        6.94000000         138.82864482          69.63223068          65.17974726      0.02893
        6.95000000         138.82864482          69.55107768          65.26141118      0.02893
        6.96000000         138.82864482          69.46998539          65.34301398      0.02893
        6.97000000         138.82864482          69.38895379          65.42455569      0.02892
        6.98000000         138.82864482          69.30798286          65.50603633      0.02892
        6.99000000         138.82864482          69.22707259          65.58745590      0.02891
        7.00000000         138.82864482          69.14622298          65.66881441      0.02891
        7.01000000         138.82864482          69.06543399          65.75011189      0.02891
        7.02000000         138.82864482          68.98470563          65.83134835      0.02890
        7.03000000         138.82864482          68.90403787          65.91252380      0.02890
        7.04000000         138.82864482          68.82343070          65.99363826      0.02890
        7.05000000         138.82864482          68.74288410          66.07469173      0.02889
        7.06000000         138.82864482          68.66239807          66.15568424      0.02889
        7.07000000         138.82864482          68.58197259          66.23661580      0.02888
        7.08000000         138.82864482          68.50160764          66.31748643      0.02888
        7.09000000         138.82864482          68.42130321          66.39829613      0.02888
        7.10000000         138.82864482          68.34105929          66.47904492      0.02887
        7.11000000         138.82864482          68.26087586          66.55973282      0.02887
        7.12000000         138.82864482          68.18075291          66.64035984      0.02887
        7.13000000         138.82864482          68.10069042          66.72092600      0.02886
        7.14000000         138.82864482          68.02068837          66.80143130      0.02886
        7.15000000         138.82864482          67.94074677          66.88187577      0.02886
        7.16000000         138.82864482          67.86086558          66.96225942      0.02885
        7.17000000         138.82864482          67.78104480          67.04258225      0.02885
        7.18000000         138.82864482          67.70128441          67.12284430      0.02885
        7.19000000         138.82864482          67.62158439          67.20304557      0.02884
        7.20000000         138.82864482          67.54194475          67.28318607      0.02884
        7.21000000         138.82864482          67.46236545          67.36326582      0.02883
        7.22000000         138.82864482          67.38284648          67.44328483      0.02883
        7.23000000         138.82864482          67.30338784          67.52324313      0.02883
        7.24000000         138.82864482          67.22398950          67.60314071      0.02882
        7.25000000         138.82864482          67.14465145          67.68297760      0.02882
        7.26000000         138.82864482          67.06537368          67.76275382      0.02882
        7.27000000         138.82864482          66.98615618          67.84246937      0.02881
        7.28000000         138.82864482          66.90699892          67.92212427      0.02881
        7.29000000         138.82864482          66.82790190          68.00171854      0.02881
        7.30000000         138.82864482          66.74886510          68.08125218      0.02880
        7.31000000         138.82864482          66.66988850          68.16072522      0.02880
        7.32000000         138.82864482          66.59097210          68.24013767      0.02879
        7.33000000         138.82864482          66.51211587          68.31948954      0.02879
        7.34000000         138.82864482          66.43331981          68.39878085      0.02879
        7.35000000         138.82864482          66.35458389          68.47801160      0.02878
        7.36000000         138.82864482          66.27590811          68.55718183      0.02878
        7.37000000         138.82864482          66.19729245          68.63629153      0.02878
        7.38000000         138.82864482          66.11873690          68.71534073      0.02877
        7.39000000         138.82864482          66.04024143          68.79432944      0.02877
        7.40000000         138.82864482          65.96180605          68.87325767      0.02877
        7.41000000         138.82864482          65.88343072          68.95212544      0.02876
        7.42000000         138.82864482          65.80511545          69.03093276      0.02876
        7.43000000         138.82864482          65.72686021          69.10967965      0.02876
        7.44000000         138.82864482          65.64866498          69.18836613      0.02875
        7.45000000         138.82864482          65.57052977          69.26699219      0.02875
        7.46000000         138.82864482          65.49245454          69.34555787      0.02875
        7.47000000         138.82864482          65.41443929          69.42406317      0.02874
        7.48000000         138.82864482          65.33648400          69.50250812      0.02874
        7.49000000         138.82864482          65.25858866          69.58089271      0.02873
        7.50000000         138.82864482          65.18075325          69.65921698      0.02873
        7.51000000         138.82864482          65.10297776          69.73748093      0.02873
        7.52000000         138.82864482          65.02526217          69.81568458      0.02872
        7.53000000         138.82864482          64.94760648          69.89382794      0.02872
        7.54000000         138.82864482          64.87001066          69.97191102      0.02872
        7.55000000         138.82864482          64.79247470          70.04993385      0.02871
        7.56000000         138.82864482          64.71499858          70.12789643      0.02871
        7.57000000         138.82864482          64.63758230          70.20579879      0.02871
        7.58000000         138.82864482          64.56022584          70.28364093      0.02870
        7.59000000         138.82864482          64.48292917          70.36142286      0.02870
        7.60000000         138.82864482          64.40569230          70.43914462      0.02870
        7.61000000         138.82864482          64.32851520          70.51680620      0.02869
        7.62000000         138.82864482          64.25139786          70.59440763      0.02869
        7.63000000         138.82864482          64.17434027          70.67194891      0.02869
        7.64000000         138.82864482          64.09734240          70.74943007      0.02868
        7.65000000         138.82864482          64.02040425          70.82685111      0.02868
        7.66000000         138.82864482          63.94352580          70.90421205      0.02867
        7.67000000         138.82864482          63.86670704          70.98151292      0.02867
        7.68000000         138.82864482          63.78994795          71.05875371      0.02867
        7.69000000         138.82864482          63.71324852          71.13593445      0.02866
        7.70000000         138.82864482          63.63660874          71.21305515      0.02866
        7.71000000         138.82864482          63.56002858          71.29011582      0.02866
        7.72000000         138.82864482          63.48350803          71.36711649      0.02865
        7.73000000         138.82864482          63.40704709          71.44405716      0.02865
        7.74000000         138.82864482          63.33064573          71.52093784      0.02865
        7.75000000         138.82864482          63.25430394          71.59775856      0.02864
        7.76000000         138.82864482          63.17802171          71.67451933      0.02864
        7.77000000         138.82864482          63.10179901          71.75122017      0.02864
        7.78000000         138.82864482          63.02563585          71.82786108      0.02863
        7.79000000         138.82864482          62.94953219          71.90444208      0.02863
        7.80000000         138.82864482          62.87348804          71.98096319      0.02863
        7.81000000         138.82864482          62.79750337          72.05742442      0.02862
        7.82000000         138.82864482          62.72157816          72.13382579      0.02862
        7.83000000         138.82864482          62.64571241          72.21016731      0.02862
        7.84000000         138.82864482          62.56990610          72.28644900      0.02861
        7.85000000         138.82864482          62.49415921          72.36267087      0.02861
        7.86000000         138.82864482          62.41847174          72.43883293      0.02861
        7.87000000         138.82864482          62.34284365          72.51493520      0.02860
        7.88000000         138.82864482          62.26727495          72.59097770      0.02860
        7.89000000         138.82864482          62.19176562          72.66696044      0.02860
        7.90000000         138.82864482          62.11631563          72.74288343      0.02859
        7.91000000         138.82864482          62.04092498          72.81874669      0.02859
        7.92000000         138.82864482          61.96559366          72.89455024      0.02859
        7.93000000         138.82864482          61.89032164          72.97029408      0.02858
        7.94000000         138.82864482          61.81510891          73.04597824      0.02858
        7.95000000         138.82864482          61.73995547          73.12160273      0.02858
        7.96000000         138.82864482          61.66486128          73.19716755      0.02857
        7.97000000         138.82864482          61.58982634          73.27267274      0.02857
        7.98000000         138.82864482          61.51485064          73.34811830      0.02857
        7.99000000         138.82864482          61.43993416          73.42350425      0.02856
        8.00000000         138.82864482          61.36507688          73.49883060      0.02856
        8.01000000         138.82864482          61.29027879          73.57409737      0.02856
        8.02000000         138.82864482          61.21553987          73.64930457      0.02855
        8.03000000         138.82864482          61.14086012          73.72445222      0.02855
        8.04000000         138.82864482          61.06623951          73.79954032      0.02855
        8.05000000         138.82864482          60.99167803          73.87456891      0.02854
        8.06000000         138.82864482          60.91717567          73.94953799      0.02854
        8.07000000         138.82864482          60.84273241          74.02444757      0.02853
        8.08000000         138.82864482          60.76834823          74.09929768      0.02853
        8.09000000         138.82864482          60.69402313          74.17408832      0.02853
        8.10000000         138.82864482          60.61975708          74.24881951      0.02852
        8.11000000         138.82864482          60.54555008          74.32349127      0.02852
        8.12000000         138.82864482          60.47140210          74.39810360      0.02852
        8.13000000         138.82864482          60.39731314          74.47265654      0.02851
        8.14000000         138.82864482          60.32328317          74.54715008      0.02851
        8.15000000         138.82864482          60.24931219          74.62158425      0.02851
        8.16000000         138.82864482          60.17540017          74.69595906      0.02850
        8.17000000         138.82864482          60.10154711          74.77027453      0.02850
        8.18000000         138.82864482          60.02775298          74.84453067      0.02850
        8.19000000         138.82864482          59.95401778          74.91872749      0.02849
        8.20000000         138.82864482          59.88034149          74.99286501      0.02849
        8.21000000         138.82864482          59.80672409          75.06694325      0.02849
        8.22000000         138.82864482          59.73316557          75.14096221      0.02848
        8.23000000         138.82864482          59.65966592          75.21492193      0.02848
        8.24000000         138.82864482          59.58622511          75.28882240      0.02848
        8.25000000         138.82864482          59.51284314          75.36266365      0.02847
        8.26000000         138.82864482          59.43951999          75.43644568      0.02847
        8.27000000         138.82864482          59.36625564          75.51016853      0.02847
        8.28000000         138.82864482          59.29305008          75.58383219      0.02847
        8.29000000         138.82864482          59.21990330          75.65743668      0.02846
        8.30000000         138.82864482          59.14681528          75.73098203      0.02846
        8.31000000         138.82864482          59.07378600          75.80446824      0.02846
        8.32000000         138.82864482          59.00081545          75.87789534      0.02845
        8.33000000         138.82864482          58.92790362          75.95126332      0.02845
        8.34000000         138.82864482          58.85505049          76.02457222      0.02845
        8.35000000         138.82864482          58.78225604          76.09782204      0.02844
        8.36000000         138.82864482          58.70952026          76.17101281      0.02844
        8.37000000         138.82864482          58.63684314          76.24414453      0.02844
        8.38000000         138.82864482          58.56422466          76.31721721      0.02843
        8.39000000         138.82864482          58.49166481          76.39023089      0.02843
        8.40000000         138.82864482          58.41916356          76.46318556      0.02843
        8.41000000         138.82864482          58.34672092          76.53608125      0.02842
        8.42000000         138.82864482          58.27433685          76.60891797      0.02842
        8.43000000         138.82864482          58.20201134          76.68169574      0.02842
        8.44000000         138.82864482          58.12974439          76.75441457      0.02841
        8.45000000         138.82864482          58.05753598          76.82707447      0.02841
        8.46000000         138.82864482          57.98538608          76.89967546      0.02841
        8.47000000         138.82864482          57.91329469          76.97221757      0.02840
        8.48000000         138.82864482          57.84126179          77.04470079      0.02840
        8.49000000         138.82864482          57.76928737          77.11712515      0.02840
        8.50000000         138.82864482          57.69737140          77.18949065      0.02839
        8.51000000         138.82864482          57.62551389          77.26179733      0.02839
        8.52000000         138.82864482          57.55371480          77.33404519      0.02839
        8.53000000         138.82864482          57.48197413          77.40623424      0.02838
        8.54000000         138.82864482          57.41029186          77.47836451      0.02838
        8.55000000         138.82864482          57.33866797          77.55043601      0.02838
        8.56000000         138.82864482          57.26710245          77.62244875      0.02837
        8.57000000         138.82864482          57.19559529          77.69440274      0.02837
        8.58000000         138.82864482          57.12414647          77.76629801      0.02837
        8.59000000         138.82864482          57.05275597          77.83813457      0.02836
        8.60000000         138.82864482          56.98142379          77.90991243      0.02836
        8.61000000         138.82864482          56.91014990          77.98163160      0.02836
        8.62000000         138.82864482          56.83893428          78.05329212      0.02835
        8.63000000         138.82864482          56.76777694          78.12489398      0.02835
        8.64000000         138.82864482          56.69667784          78.19643720      0.02835
        8.65000000         138.82864482          56.62563697          78.26792181      0.02834
        8.66000000         138.82864482          56.55465433          78.33934781      0.02834
        8.67000000         138.82864482          56.48372989          78.41071522      0.02834
        8.68000000         138.82864482          56.41286364          78.48202405      0.02834
        8.69000000         138.82864482          56.34205556          78.55327433      0.02833
        8.70000000         138.82864482          56.27130564          78.62446606      0.02833
        8.71000000         138.82864482          56.20061386          78.69559926      0.02833
        8.72000000         138.82864482          56.12998021          78.76667395      0.02832
        8.73000000         138.82864482          56.05940468          78.83769014      0.02832
        8.74000000         138.82864482          55.98888724          78.90864785      0.02832
        8.75000000         138.82864482          55.91842788          78.97954709      0.02831
        8.76000000         138.82864482          55.84802659          79.05038788      0.02831
        8.77000000         138.82864482          55.77768336          79.12117023      0.02831
        8.78000000         138.82864482          55.70739816          79.19189415      0.02830
        8.79000000         138.82864482          55.63717098          79.26255968      0.02830
        8.80000000         138.82864482          55.56700181          79.33316681      0.02830
        8.81000000         138.82864482          55.49689063          79.40371556      0.02829
        8.82000000         138.82864482          55.42683742          79.47420596      0.02829
        8.83000000         138.82864482          55.35684218          79.54463801      0.02829
        8.84000000         138.82864482          55.28690488          79.61501173      0.02828
        8.85000000         138.82864482          55.21702551          79.68532714      0.02828
        8.86000000         138.82864482          55.14720406          79.75558424      0.02828
        8.87000000         138.82864482          55.07744050          79.82578307      0.02828
        8.88000000         138.82864482          55.00773483          79.89592362      0.02827
        8.89000000         138.82864482          54.93808703          79.96600593      0.02827
        8.90000000         138.82864482          54.86849708          80.03602999      0.02827
        8.91000000         138.82864482          54.79896498          80.10599584      0.02826
        8.92000000         138.82864482          54.72949069          80.17590348      0.02826
        8.93000000         138.82864482          54.66007421          80.24575292      0.02826
        8.94000000         138.82864482          54.59071552          80.31554420      0.02825
        8.95000000         138.82864482          54.52141462          80.38527731      0.02825
        8.96000000         138.82864482          54.45217147          80.45495227      0.02825
        8.97000000         138.82864482          54.38298607          80.52456911      0.02824
        8.98000000         138.82864482          54.31385840          80.59412784      0.02824
        8.99000000         138.82864482          54.24478844          80.66362846      0.02824
        9.00000000         138.82864482          54.17577619          80.73307101      0.02823
        9.01000000         138.82864482          54.10682162          80.80245548      0.02823
        9.02000000         138.82864482          54.03792472          80.87178191      0.02823
        9.03000000         138.82864482          53.96908547          80.94105030      0.02823
        9.04000000         138.82864482          53.90030386          81.01026066      0.02822
        9.05000000         138.82864482          53.83157988          81.07941303      0.02822
        9.06000000         138.82864482          53.76291350          81.14850740      0.02822
        9.07000000         138.82864482          53.69430472          81.21754380      0.02821
        9.08000000         138.82864482          53.62575351          81.28652224      0.02821
        9.09000000         138.82864482          53.55725987          81.35544274      0.02821
        9.10000000         138.82864482          53.48882377          81.42430531      0.02820
        9.11000000         138.82864482          53.42044520          81.49310997      0.02820
        9.12000000         138.82864482          53.35212414          81.56185673      0.02820
        9.13000000         138.82864482          53.28386059          81.63054561      0.02819
        9.14000000         138.82864482          53.21565452          81.69917663      0.02819
        9.15000000         138.82864482          53.14750592          81.76774979      0.02819
        9.16000000         138.82864482          53.07941477          81.83626513      0.02819
        9.17000000         138.82864482          53.01138106          81.90472264      0.02818
        9.18000000         138.82864482          52.94340477          81.97312235      0.02818
        9.19000000         138.82864482          52.87548588          82.04146428      0.02818
        9.20000000         138.82864482          52.80762439          82.10974843      0.02817
        9.21000000         138.82864482          52.73982028          82.17797483      0.02817
        9.22000000         138.82864482          52.67207352          82.24614349      0.02817
        9.23000000         138.82864482          52.60438411          82.31425442      0.02816
        9.24000000         138.82864482          52.53675203          82.38230765      0.02816
        9.25000000         138.82864482          52.46917726          82.45030318      0.02816
        9.26000000         138.82864482          52.40165979          82.51824103      0.02816
